User ID,Age,Income,Expenses,Savings,Family Members,Marital Status,Secondary Income,Loan EMI,Rent,Monthly Investments,Credit Score,Risk Tolerance,Health Expenses,Education Expenses,Retirement Savings,Lifestyle Score,Debt-to-Income Ratio,Monthly Subscriptions,Financial Literacy Score,Gender
237,54,152018,37453,52427,3,Single,96571,5493,8141,47556,583,Medium,6121,26951,520772,71,0.45,6401,37,Female
238,38,296837,118886,76839,5,Married,45813,32548,16068,67903,644,High,1328,21080,280607,11,0.35,763,12,Female
239,35,115790,70695,194121,5,Single,52627,4650,36342,4865,374,Low,15718,45725,147456,72,0.23,351,14,Male
240,22,92255,143412,155125,5,Married,26117,44835,19256,41842,635,Low,2612,48727,561857,85,0.21,8467,17,Female
241,39,215829,48057,121801,4,Single,68034,16225,37964,39927,662,Low,3004,3485,544681,25,0.13,3555,15,Female
242,43,192275,141669,115845,4,Single,25483,45360,10830,49602,489,Medium,7703,46212,93165,25,0.37,8474,40,Male
243,52,212933,104655,91298,3,Single,71264,792,20868,70734,771,High,7769,11011,491470,12,0.47,3667,49,Female
244,43,281439,25025,94147,3,Married,56469,29803,11679,31076,405,Low,5245,7346,81641,98,0.4,9910,68,Male
245,30,31350,17145,60413,2,Single,18877,33857,45754,72822,369,High,10800,38889,366472,27,0.35,318,90,Male
246,27,206584,111206,70958,3,Married,62396,20881,38705,95817,821,High,17167,4918,838347,51,0.15,8916,65,Female
247,55,121894,51723,36275,2,Single,92239,33557,16722,19734,513,Medium,1361,26912,739913,41,0.43,7722,40,Male
248,57,51728,83230,31597,5,Married,3088,4194,25509,2829,816,Low,19100,48754,684183,59,0.49,1668,26,Male
249,59,299720,145902,82521,3,Married,23179,12558,18989,1915,327,Medium,3421,11612,642408,58,0.21,4470,58,Male
250,39,103384,118138,99243,3,Single,47954,26374,48886,39980,614,High,16106,48210,853650,12,0.27,1524,64,Male
251,54,20390,72040,73908,3,Single,22011,20841,28562,9440,806,High,5190,30956,98866,81,0.11,1726,13,Female
252,44,31569,118668,60188,2,Married,12839,13475,19919,4819,535,High,8268,23790,301904,14,0.43,4245,34,Male
253,54,42490,65030,39710,2,Single,52903,6671,46306,73415,391,Low,4461,14780,442625,66,0.11,3163,22,Female
254,44,288011,66815,123493,1,Married,63561,31764,16036,90352,662,Low,14906,17473,334345,93,0.29,6795,21,Male
255,48,100820,122789,185122,2,Married,23625,5961,46078,32225,337,Low,16289,16019,975812,53,0.33,6758,26,Male
256,37,291265,67923,54249,2,Married,18481,44816,29438,10334,790,High,11321,10353,883814,34,0.12,4809,49,Male
257,37,21539,77904,39247,4,Married,97289,5155,25999,83128,409,High,16331,3924,143549,79,0.17,239,24,Male
258,21,83965,87088,31408,3,Married,19558,33081,48740,95367,443,Low,11652,38878,479809,32,0.42,610,97,Female
259,54,117799,15608,81313,2,Married,82307,232,48087,69656,496,High,19434,34595,292103,97,0.2,228,53,Female
260,35,113948,55667,10443,3,Married,31104,9221,46543,76093,345,High,5712,42579,709443,19,0.39,5008,48,Male
261,55,163314,65547,135270,3,Married,98602,44566,6708,2961,448,High,10560,23403,982202,19,0.4,8947,90,Male
262,52,268099,138391,136151,4,Married,53586,24233,11377,78385,437,Low,9027,5036,550705,42,0.26,6874,98,Female
263,23,291091,85948,101818,3,Single,44420,2711,27788,86696,789,Medium,12338,13923,498526,82,0.13,8499,84,Male
264,52,263322,81880,174417,2,Married,4061,12531,19269,32545,701,Medium,16125,5421,347939,27,0.1,9500,2,Male
265,33,222538,67560,148973,3,Married,33241,10480,34717,75875,640,Medium,8456,43892,440967,76,0.3,1352,24,Male
266,40,254778,125063,178804,1,Married,62055,40708,27605,51569,601,Low,7380,785,36861,83,0.13,3250,67,Female
267,39,275821,104218,153579,1,Single,81697,12191,26221,1616,417,High,9911,39621,674398,36,0.39,921,56,Female
268,27,212888,124462,86785,4,Single,70593,2122,46631,74447,450,Medium,14696,47049,151440,44,0.25,735,14,Female
269,26,282651,27997,131691,2,Single,44173,3779,36757,53834,466,Medium,2469,43921,458426,71,0.37,3402,66,Male
270,22,178223,131266,40391,4,Single,5289,5654,23069,25549,724,Low,2173,19442,995832,27,0.26,5895,10,Male
271,36,31618,13679,39171,1,Single,65180,45142,48037,72361,736,High,15047,48063,518125,16,0.35,5843,91,Female
272,52,298266,50308,187802,2,Single,2221,11169,47656,18230,373,High,5666,20046,904935,80,0.43,3363,2,Female
273,31,158426,15695,120019,3,Married,63137,1172,29324,50618,661,Low,5900,28290,477005,95,0.45,1177,17,Female
274,41,106436,68499,12485,2,Single,42942,7317,33734,8882,395,Medium,2174,39495,980871,19,0.11,5080,52,Female
275,41,230448,33382,132628,5,Single,21635,159,24590,98391,591,High,5208,37618,541049,36,0.36,918,8,Male
276,49,156109,24235,115104,2,Single,52763,2129,33828,81844,476,High,14543,22154,280920,77,0.33,3045,78,Female
277,57,48633,143438,120427,3,Single,84562,19462,28096,44808,326,Medium,11133,40621,275661,85,0.35,8667,71,Male
278,57,232456,122468,95153,5,Single,51072,18613,34448,90605,604,Low,5031,30703,64470,76,0.12,330,39,Female
279,27,158442,16764,42748,4,Married,7075,2917,48261,22500,504,Medium,7631,8208,256810,64,0.13,348,55,Male
280,46,139873,123831,139950,2,Married,22378,19397,16450,81410,519,High,8101,38941,556264,57,0.3,6059,13,Female
281,46,91947,71836,138021,4,Single,35084,26125,35575,9333,599,Low,5021,24490,776254,76,0.12,467,60,Female
282,53,190205,41923,156953,2,Married,50426,45533,36592,53383,557,Medium,9889,45447,246608,98,0.41,1751,12,Female
283,40,247107,105711,187378,1,Single,79217,6326,44110,66513,539,Medium,2774,17447,914800,35,0.41,686,46,Female
284,49,115761,26292,92150,1,Married,31584,34347,43202,26810,528,Low,12403,14164,33547,49,0.15,4264,73,Male
285,52,48926,134913,94364,3,Married,31245,47277,25333,25117,773,High,4473,1691,363859,80,0.28,7436,93,Female
286,47,124700,142686,120925,1,Single,58959,14349,22663,72258,455,Low,5063,41243,983905,55,0.34,9913,4,Male
287,52,69593,30939,14958,5,Single,4983,34728,14535,81206,517,Low,7268,22586,888375,83,0.44,8129,85,Male
288,24,25209,28800,195257,5,Single,97785,30792,43887,13217,764,High,13643,35773,867888,76,0.5,9969,98,Male
289,38,146700,66440,144769,2,Married,96927,7902,23679,41770,494,Medium,3680,32591,400307,20,0.11,3257,4,Male
290,23,106597,137521,92160,4,Married,30897,14033,37474,86427,569,Low,4603,21487,557594,60,0.29,6874,11,Female
291,54,289355,131327,20493,5,Single,40602,36612,7560,45272,827,Low,14488,30645,626621,41,0.42,9573,34,Male
292,36,29927,59648,178873,2,Single,85538,37465,28365,97350,655,Medium,6913,34517,261000,81,0.42,5441,84,Male
293,47,228535,125192,26199,4,Married,76034,35158,15745,70461,839,High,9218,48451,107601,29,0.32,8445,25,Male
294,49,137333,103498,170560,1,Single,49411,34187,5030,83053,775,Medium,7742,15383,129571,14,0.17,7620,0,Female
295,48,175666,39764,35493,2,Married,68742,3917,13132,61724,607,Medium,14773,17761,382893,50,0.32,26,9,Female
296,25,225924,42470,116545,4,Married,78466,28411,30874,15218,708,Low,9758,26408,321243,22,0.26,2618,37,Female
297,54,228785,67207,54002,3,Single,75856,14206,22269,37633,740,Low,9438,44085,309715,84,0.26,986,23,Female
298,56,159005,72157,28731,3,Married,93550,12620,31555,89689,820,High,2523,44813,974197,12,0.23,1613,94,Male
299,43,123780,144288,143148,5,Married,97353,11822,26227,41528,822,Low,3364,40619,581865,24,0.16,9370,46,Male
300,48,60696,103778,6071,4,Married,38126,37710,41806,52152,784,Medium,6352,27952,734364,65,0.4,2746,86,Female
301,50,216521,140016,104926,3,Married,92288,8354,31702,9513,557,Medium,6054,37584,669635,52,0.38,8887,84,Male
302,54,177195,134288,132872,5,Single,70043,24691,23674,40434,469,High,4965,17452,6222,83,0.32,6612,1,Male
303,52,70013,120573,46410,2,Married,55610,23954,8894,88624,760,Low,4692,24391,87336,76,0.24,3376,94,Male
304,40,236486,130730,190399,2,Single,23925,5198,9596,43704,410,Low,6081,35177,982251,55,0.43,1755,1,Female
305,51,259350,74186,99948,4,Married,36276,26046,21588,96966,519,High,2773,39673,761371,57,0.16,8848,29,Female
306,42,46140,14960,197144,4,Single,23689,22386,47443,78353,304,High,2091,38348,11455,87,0.27,4473,24,Male
307,52,283328,28781,46041,4,Married,63942,11271,32346,72901,831,Low,16112,20486,138215,45,0.36,1272,82,Female
308,22,175918,41126,128616,4,Married,54146,21526,34004,60922,594,High,7106,45015,126615,32,0.43,6911,61,Female
309,37,131361,116034,58326,3,Single,15238,43798,32226,50293,757,Medium,10766,43462,536164,64,0.36,4005,0,Female
310,44,173267,27883,174621,3,Married,60424,49694,17453,99381,812,High,14966,4637,24463,64,0.15,1024,91,Female
311,50,287750,39782,58096,5,Single,24807,25257,29581,86519,511,Medium,5440,15876,94997,63,0.14,2585,62,Female
312,22,36555,66387,191650,3,Married,74457,8860,45588,55272,418,Medium,4516,5479,990254,74,0.12,7364,83,Male
313,59,110385,43746,182462,2,Single,11204,26645,29524,70368,684,Medium,12997,21460,553488,60,0.32,9923,58,Female
314,43,275658,76266,182124,5,Single,65245,24189,36843,8670,559,Low,17975,16752,836480,41,0.2,5996,53,Male
315,51,177419,10056,48167,3,Married,38567,15762,48052,27809,698,Medium,1692,13511,646558,94,0.16,8819,68,Male
316,41,249797,41457,190659,4,Married,35697,968,17744,18069,474,High,18547,37542,465240,29,0.13,6572,54,Female
317,42,123844,143315,66292,3,Married,90429,5800,45784,95447,713,Medium,12984,2433,495115,45,0.36,268,93,Male
318,21,111321,142773,80419,1,Married,1530,24229,21610,80702,433,Low,3382,21162,401810,41,0.4,2656,86,Male
319,46,214923,83839,178211,5,Married,96777,31049,43910,99675,401,Low,9596,33163,785668,66,0.44,1432,41,Male
320,21,118234,90636,92753,3,Married,24297,29717,12482,5459,684,Low,6842,16923,428285,38,0.34,7441,90,Female
321,45,247705,117697,146779,3,Married,74838,21767,45081,28476,754,Low,18867,35435,439310,55,0.24,8246,52,Female
322,36,221283,76483,149212,2,Married,48906,7470,37024,62289,361,High,11314,17554,494568,96,0.29,6042,64,Male
323,59,49793,30505,16093,4,Married,66251,4819,28674,27177,306,Low,2584,1307,166424,44,0.35,6711,8,Female
324,52,168929,147625,109089,4,Single,75069,36003,19030,3423,814,High,9408,15458,840811,88,0.39,9584,70,Female
325,28,39627,43525,77043,2,Single,60748,21639,30472,61001,631,Low,8413,23115,360246,83,0.36,9985,50,Female
326,58,242633,106008,129534,2,Single,40295,49403,14512,20360,678,Low,18126,17881,567358,61,0.48,8123,89,Female
327,48,244440,54348,141902,1,Married,52464,4300,24045,66934,744,High,5513,2757,442610,24,0.4,6227,15,Male
328,45,195188,17273,166680,5,Single,7223,46935,32135,30232,634,Medium,13030,21055,526638,98,0.4,2341,52,Male
329,54,278191,74236,107865,4,Married,13421,48429,39432,44940,767,High,10055,27482,615362,90,0.43,3017,69,Female
330,44,143099,144607,129678,2,Married,93232,23793,25134,5361,587,Medium,3855,41844,664691,60,0.28,8155,61,Female
331,43,229074,117157,52287,2,Married,14066,11071,34897,1401,311,High,4684,37768,358353,40,0.21,8658,36,Male
332,32,193686,10908,38427,5,Married,21576,3998,19750,91820,403,Medium,13583,8694,272703,84,0.43,8756,60,Male
333,26,294864,118352,164467,2,Single,82121,41750,41422,66948,562,Low,11342,43944,377877,93,0.29,2430,56,Female
334,55,127449,105967,134849,1,Single,2140,5180,18733,22814,734,Medium,18499,12337,210383,25,0.34,4255,44,Male
335,39,122828,98989,114839,5,Single,59016,12752,22480,3230,472,Medium,3837,8416,796110,45,0.27,6373,75,Female
336,20,146613,45079,97662,1,Married,41378,30513,8098,38824,620,Low,4428,10421,566212,48,0.26,7371,87,Female
337,27,92095,121889,22970,3,Married,7370,38189,24624,50416,344,Low,3193,49673,383465,20,0.37,1794,16,Male
338,35,125924,59323,75218,4,Single,51750,17879,48782,81715,845,Medium,3166,29574,592489,29,0.37,831,1,Male
339,33,116452,99909,79362,2,Married,95052,24362,45546,59989,510,Medium,18910,11623,196428,99,0.22,6539,94,Female
340,31,107593,56105,159443,5,Single,12022,46686,48887,71812,716,High,10491,35743,636913,65,0.18,281,36,Female
341,42,186964,142957,155338,1,Single,59222,14316,29463,65291,563,Low,16418,12522,247771,99,0.15,6948,53,Male
342,34,146202,11049,155267,4,Single,18328,27644,19250,58876,600,Low,18170,15157,144201,51,0.15,7537,41,Female
343,47,97606,63281,115949,4,Married,2929,10899,41382,55572,755,Low,5988,7493,503119,56,0.43,3657,28,Male
344,53,143769,53271,131895,2,Single,43727,45967,41384,87304,525,High,13161,26066,989566,15,0.21,3627,64,Female
345,21,138542,76697,32315,4,Married,68919,24525,40472,88668,403,High,11601,23998,285825,44,0.37,8330,77,Male
346,51,283068,46534,88804,2,Single,52692,5378,28138,62096,520,Medium,12238,21226,70781,17,0.21,6098,39,Male
347,42,71322,103034,46581,3,Married,49545,48669,8893,75111,633,High,17619,43553,582001,80,0.37,4548,10,Male
348,41,177550,68097,181609,2,Married,92968,2577,16573,73367,717,High,14753,1156,244451,46,0.49,7447,57,Female
349,44,91042,35037,102357,1,Single,76647,21690,16263,49818,600,High,14889,7792,820594,59,0.13,9442,95,Female
350,41,66418,37278,124761,4,Married,48338,40901,40762,63623,784,Low,18458,44401,375192,25,0.36,6747,19,Male
351,41,120699,149344,118984,4,Married,59962,34003,42301,68348,756,Medium,13638,12341,303932,18,0.21,8722,65,Female
352,25,110140,109173,97449,4,Married,97435,15641,39268,35243,735,High,13704,49805,448772,84,0.13,9925,30,Male
353,34,31781,48294,158256,2,Single,23161,3659,6725,23357,693,High,12082,14217,51227,94,0.13,9527,4,Male
354,56,117628,83277,159351,5,Married,8823,11847,47525,68636,342,High,1743,18992,887632,69,0.25,3702,95,Female
355,52,96946,14694,162642,2,Single,92968,21752,45109,85321,509,Low,18389,37642,209345,60,0.32,108,49,Female
356,27,105058,68150,135522,1,Single,33089,16440,21709,37783,310,Medium,9204,39873,602638,55,0.36,8166,8,Male
357,24,171542,77470,48030,2,Married,60850,10084,42185,51703,515,Medium,19234,16521,909494,80,0.33,722,40,Female
358,58,290675,31556,67245,4,Single,21053,7472,48190,88557,463,High,4603,532,983415,21,0.46,498,9,Female
359,23,62674,59086,191539,3,Single,17447,18953,7666,64882,524,Medium,3260,13184,419621,73,0.16,9310,52,Male
360,25,147572,109468,40133,1,Single,89841,20464,47169,65923,545,Low,8814,47357,636892,30,0.43,9707,99,Male
361,51,245730,43387,179877,3,Single,3111,48364,12152,22248,315,High,11420,3373,692118,14,0.31,6992,48,Female
362,49,77174,78602,48998,1,Single,58820,22761,34000,64748,493,Medium,10954,39646,778449,15,0.44,2830,25,Male
363,54,293423,146666,153310,1,Married,93029,18332,33477,31454,308,High,18672,25290,670221,52,0.27,3517,66,Male
364,59,276008,12460,120603,4,Married,76521,16606,49396,78728,813,Low,10208,11882,684063,35,0.29,6282,35,Female
365,35,73051,82356,53245,2,Single,68622,42599,9778,2380,592,High,19537,3145,337963,63,0.27,268,22,Male
366,32,223085,64698,28557,4,Single,52963,28998,21169,37103,383,Low,16168,6675,179653,12,0.14,8528,93,Male
367,49,85524,111746,75474,4,Married,52503,37985,22668,94389,508,High,5582,44004,30043,20,0.16,5147,38,Female
368,38,288614,26191,96228,4,Married,89000,13537,22762,99584,357,High,5485,38797,369525,96,0.31,5275,58,Female
369,36,251189,94631,70074,3,Married,41918,42717,44107,743,811,Medium,1607,30649,301171,34,0.31,7183,22,Male
370,38,64439,20529,63204,1,Single,71868,9027,24945,40124,630,Medium,5044,10296,757370,21,0.29,5923,22,Male
371,47,296452,42175,161647,5,Single,42542,2536,26836,13128,760,Low,8143,20548,610675,74,0.11,3824,42,Female
372,45,111563,27675,156141,2,Married,68712,2525,15079,79102,624,Low,3836,17559,785873,13,0.3,1191,99,Female
373,56,247328,56798,160472,4,Single,2416,9176,23362,50220,509,Low,15091,49871,994,61,0.15,7059,24,Female
374,45,226314,80910,160218,1,Married,40436,17741,17919,58352,424,Medium,1766,45243,559545,74,0.33,352,83,Female
375,42,29837,140400,11846,2,Married,74187,4887,25800,45653,761,High,13790,26262,199269,79,0.22,2561,59,Male
376,28,255207,88678,176424,5,Single,10486,24106,18758,46072,589,Low,15932,44078,244739,43,0.5,204,32,Female
377,31,138128,72821,28694,5,Married,18695,14847,33874,41302,513,High,17475,48037,710002,25,0.24,3329,32,Female
378,20,187896,22204,26740,4,Married,1229,11252,49121,77011,731,High,1099,3571,227005,84,0.43,1786,64,Male
379,20,184145,17394,185510,5,Married,67066,4477,34298,82550,396,Medium,12216,14578,670704,23,0.2,2431,46,Female
380,53,117624,74814,35996,5,Married,42347,17755,19156,98601,548,Medium,8622,49331,396731,83,0.18,3428,32,Male
381,51,209933,43593,68874,2,Married,1363,19608,48039,31898,802,High,19134,24050,348126,70,0.19,2372,37,Female
382,44,50063,125064,102661,2,Single,82372,16095,21239,96080,824,Low,1393,34540,546506,62,0.23,2117,23,Female
383,59,89453,63365,111945,4,Married,85824,6104,12089,17889,804,Medium,10077,32775,848109,67,0.44,561,72,Female
384,20,274371,141515,195754,1,Single,87916,33910,18014,10952,390,High,9139,22629,784442,72,0.41,1887,94,Male
385,35,122166,113700,180272,4,Single,45869,20693,28318,45985,466,Medium,4052,45215,91466,22,0.27,4271,48,Male
386,58,34506,107077,27970,3,Married,49729,29403,31866,51977,550,High,9696,10709,752540,54,0.18,6654,91,Female
387,24,245413,144537,146967,5,Married,20303,12726,10917,74106,746,Medium,2777,20484,758674,64,0.12,8912,86,Male
388,41,133604,78247,174143,1,Married,72853,6898,46029,60139,485,Low,13629,2887,351888,42,0.35,392,29,Male
389,48,46026,64740,188340,2,Single,3264,17972,20350,8897,548,Low,9325,23930,644611,71,0.38,244,81,Male
390,22,275116,37898,158330,3,Single,18315,44945,14286,18798,639,Medium,3925,45436,784299,48,0.34,5031,57,Male
391,31,210285,142991,93890,3,Single,78229,45684,10742,5656,745,Medium,7820,29617,289539,22,0.3,8321,89,Male
392,45,70971,72613,62300,5,Married,82102,42430,42021,25346,437,Medium,13499,23133,949178,90,0.49,6728,96,Male
393,35,133978,106707,66915,2,Married,60521,44874,6839,12193,408,Low,1584,45963,529803,82,0.11,9874,58,Female
394,56,179163,121777,144516,1,Married,24811,12682,23335,5147,716,Medium,9548,7896,7920,22,0.5,4704,15,Female
395,41,123864,57003,80147,2,Married,33405,4342,19661,77192,725,Low,15788,17356,116614,25,0.21,8056,92,Male
396,48,115386,58478,81064,5,Married,52157,48008,47018,13429,343,Medium,8602,22339,201684,63,0.25,3090,15,Female
397,33,106126,69030,71535,3,Single,59823,3362,16743,42191,641,Medium,6196,15290,63968,39,0.4,4844,32,Female
398,47,182023,143071,8760,5,Single,19856,14583,23891,83366,500,High,12546,23177,868580,48,0.19,1852,38,Female
399,24,100863,62800,172956,4,Single,92902,34404,33483,28764,677,Low,10942,28975,405318,73,0.38,7142,45,Female
400,49,145659,15445,107715,3,Married,46970,47702,36135,63628,403,Medium,19084,11012,421941,79,0.23,7357,37,Male
401,24,210944,10246,130491,5,Married,50787,11104,34557,2402,757,Low,10901,11227,629177,21,0.48,7820,22,Female
402,31,27235,41153,162094,1,Single,76174,26048,16682,5642,714,High,4681,23851,244286,11,0.17,1937,25,Female
403,35,82712,15212,190576,1,Married,86352,47876,17798,83746,701,Low,9728,45327,228494,42,0.47,4993,48,Male
404,45,172545,144411,135992,1,Single,20598,17628,34039,7918,689,Low,19852,12410,776100,24,0.42,6146,80,Male
405,45,218639,66238,179202,4,Married,42541,11929,48919,17476,661,Low,9342,35094,448055,90,0.17,901,23,Female
406,40,257890,63871,179953,2,Married,10652,26674,19198,21061,733,Low,10947,7004,457288,61,0.26,8091,82,Female
407,58,145849,110672,67399,1,Married,16963,43557,46842,50034,682,Low,19934,5652,29792,44,0.14,1356,41,Female
408,55,275493,44607,172523,4,Married,32223,13268,37104,98427,327,Low,16947,27414,647013,47,0.34,1363,26,Female
409,52,99823,62055,187485,1,Single,31024,21690,12603,52642,406,Low,18271,13007,772687,89,0.48,6303,1,Female
410,49,124215,114509,67278,4,Married,3941,30220,24009,30429,839,Medium,12187,21386,876318,51,0.13,9086,7,Female
411,56,261071,145467,118286,1,Single,73923,10704,43661,93706,485,Medium,5838,38517,165134,90,0.2,3486,78,Male
412,42,52230,137378,165711,2,Single,74060,4514,34965,38565,494,Low,19946,46792,86145,16,0.4,7432,40,Female
413,29,243660,97687,170693,5,Single,41617,47190,28784,98906,445,Low,8790,48513,640524,65,0.28,6210,12,Female
